Input Term,Best Match,URI,Similarity Score
Rust life stage iii?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5466
Rust life stage i ? Ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5677
Rust life stage Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage I-II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5194
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
Rust life stage III?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5466
Rust Life Stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
Rust life stage III (aecioid) microcyclic,bicyclic compound,http://purl.obolibrary.org/obo/CHEBI_33636,0.4643
Rust life stage III (endocyclic),obsolete life cycle stage boundary,http://purl.obolibrary.org/obo/UBERON_0000103,0.4641
Rust life stage (i),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5948
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i & iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5167
Rust life stage i (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5082
Rust life stage i iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5542
Rust life stage i iii?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5442
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
-iii,h minus,http://purl.obolibrary.org/obo/PATO_0001345,0.5116
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
iii?,hypural 3,http://purl.obolibrary.org/obo/UBERON_2001562,0.4462
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i-iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5148
Rust life stage ii ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5330
Rust life stage iii i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5572
Rust life stage i Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5542
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5542
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage (I) III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5236
Rust life stage I & III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5167
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5148
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage II-II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5338
Rust life stage IIII,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5227
Rust Life Stage I & III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5167
Rust Life Stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i iii 0,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4836
Rust life stage ii (iia),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4978
rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage (ii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5533
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage (ii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5533
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage ii & iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5163
Rust life stage ii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5185
Rust life stage ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage ii iii ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5170
Rust life stage ii iii?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5170
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
(iii),D-tyrosinate(2-),http://purl.obolibrary.org/obo/CHEBI_32774,0.3684
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
iii ?,hypural 3,http://purl.obolibrary.org/obo/UBERON_2001562,0.4462
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage ii-iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5207
Rust life stage ii. iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5460
Rust life stage ii? iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5229
Rust life stage iii ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5136
Rust life stage iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
ii?,meiosis II,http://purl.obolibrary.org/obo/GO_0007135,0.4174
Rust life stage i ii Ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5100
Rust life stage ii ? Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5229
Rust life stage ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage ii III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage ii-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5207
Rust life stage Ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage II iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage II-iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5207
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage (II) III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5106
Rust life stage (II),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5533
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage (II),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5533
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage II & III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5163
Rust life stage II (III),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5185
Rust life stage II (III?),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5123
Rust life stage II III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5260
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
(III),D-tyrosinate(2-),http://purl.obolibrary.org/obo/CHEBI_32774,0.3684
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
(III),D-tyrosinate(2-),http://purl.obolibrary.org/obo/CHEBI_32774,0.3684
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage II-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5207
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust. life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6404
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust Life Stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust Life Stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust Life Stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust Life Stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4787
Rust life stage i (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5433
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage i ?; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4998
Rust life stage i ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5077
Rust life stage i ii; (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5180
Rust life stage i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i.; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5389
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage iii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4912
Rust life stage i ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5908
Ii ?,meiosis II,http://purl.obolibrary.org/obo/GO_0007135,0.4174
Iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I II III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5077
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage I-II-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4858
Rust life stage III-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4992
Rust Life Stage I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6331
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust Life Stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
IIII,complex,http://purl.obolibrary.org/obo/PATO_0001504,0.5502
Rust life stage i iii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4711
Rust life stage ii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4992
Rust life stage ii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5324
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage ii ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4955
Rust life stage ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
ii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage i ii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4744
Rust life stage i ii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5119
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage i-ii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5117
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage ii iii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4741
Rust life stage iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4847
Rust life stage iii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5142
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage iii?; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4732
Rust life stage i iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4667
Rust life stage i iii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4989
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage i iii?; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4769
Rust life stage i-iii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5044
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage i? iii; (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5011
Rust life stage i ii Iii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4596
Rust life stage ii (iii); (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5058
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage ii iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4752
Rust life stage ii iii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4973
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage ii-iii; (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5257
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage i ii Iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4652
Rust life stage i ii Iii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4811
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage ii iii iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4997
Rust life stage Ii Iii Iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4997
Rust life stage II-III-M,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5036
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III (mostly III),hypural 3,http://purl.obolibrary.org/obo/UBERON_2001562,0.4383
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
"""III"" sp.",premolar 3,http://purl.obolibrary.org/obo/UBERON_7500056,0.4885
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
III sp.,premolar 3,http://purl.obolibrary.org/obo/UBERON_7500056,0.4786
Rust life stage ii iii x,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4601
Rust life stage iii iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5193
Rust life stage iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
iv,ion,http://purl.obolibrary.org/obo/CHEBI_24870,0.5483
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
IV,ion,http://purl.obolibrary.org/obo/CHEBI_24870,0.5483
Rust life stage i iii X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4819
Rust life stage III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5624
leptospores,neuropore,http://purl.obolibrary.org/obo/UBERON_0005077,0.6446
Rust life stage III-M,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5320
Rust life stage ii imi,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4647
Rust life stage III (microcyclic,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4612
aecial),aecium,http://purl.obolibrary.org/obo/FAO_0000056,0.5321
Rust life stage III (& some I),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5229
Rust life stage III sp.,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5701
Rust life stage ii iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5494
Rust Life Stage IILife Stage III,obsolete life cycle stage boundary,http://purl.obolibrary.org/obo/UBERON_0000103,0.5123
Rust life stage II only,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5243
Rust life stage II only (minute),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4784
Rust life stage ii (or x) iii,obsolete life cycle stage boundary,http://purl.obolibrary.org/obo/UBERON_0000103,0.4293
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
rarely III,occurrence,http://purl.obolibrary.org/obo/PATO_0000057,0.4091
Rust life stage II sp.,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5882
Rust life stage ii x,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5152
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
Rust life stage II-X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5184
Rust life stage ii x iii,OBSOLETE 3 rapid growth stage,http://purl.obolibrary.org/obo/PO_0007004,0.4551
Rust life stage II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5822
X,X bone,http://purl.obolibrary.org/obo/UBERON_4300090,0.5773
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage II-X-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4270
Rust Life Stage Ist Life Stage III,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5661
rust Life Stage Ist Life Stage II,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5799
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust Life Stage It Life Stage II,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5572
Rust Life Stage It Life Stage III,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.5445
Rust Life Stage Iust Life Stage II,life cycle stage,http://purl.obolibrary.org/obo/UBERON_0000105,0.6037
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage iv,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5554
Rust life stage jj,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5808
Rust life stage macrocyclic,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5016
autoecious,autogenous,http://purl.obolibrary.org/obo/PATO_0002316,0.6849
Rust life stage M-III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4672
Rust life stage o,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
Rust life stage o ?,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5759
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
Rust life stage o i,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6263
Rust life stage o,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
i,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
Rust life stage O-I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5984
Rust life stage o ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5503
Rust life stage O-II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5050
Rust life stage o (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4869
Rust life stage o i ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5860
Rust life stage o iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5278
Rust life stage o i Ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5860
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
(II),tyrosinate(2-),http://purl.obolibrary.org/obo/CHEBI_32785,0.3762
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
Rust life stage o i (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5065
Rust life stage o i iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5631
Rust life stage o i Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5631
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage o (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4712
Rust life stage o ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5009
Rust life stage o ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5009
Rust life stage (O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5898
II),well,http://purl.obolibrary.org/obo/ENVO_00000026,0.3754
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
II-III,meiosis II,http://purl.obolibrary.org/obo/GO_0007135,0.4677
Rust life stage o i (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4812
Rust life stage o i (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5444
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage o i ii iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5249
Rust life stage o i Ii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4981
Rust life stage o i Ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5249
Rust life stage o ? I Ii Iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5244
Rust life stage O I (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4812
Rust life stage (O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5898
I),well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4539
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III?,hypural 3,http://purl.obolibrary.org/obo/UBERON_2001562,0.4462
Rust life stage O,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6030
I,well,http://purl.obolibrary.org/obo/ENVO_00000026,0.4871
II,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4242
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage o ii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4660
Rust life stage o iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4507
Rust life stage o iii (ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4837
iii),sufficient,http://purl.obolibrary.org/obo/PATO_0001627,0.4047
Rust life stage o i Ii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4853
Rust life stage o i Iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4707
Rust life stage o i Ii Iii (iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4667
Rust life stage o ii Iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4540
Rust life stage o i Ii Iii (ii iii),rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4729
Rust life stage only II seen,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4728
Rust life stages II & III,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5143
Rust life stage Telia,telium,http://purl.obolibrary.org/obo/FAO_0000057,0.4954
Rust life stage Telial stage,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4730
Rust life stage uredinioispores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.7053
Rust life stage urediniospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.7166
Rust life stage Urediniospores,urediniospore,http://purl.obolibrary.org/obo/FAO_0000026,0.7166
Rust life stage x,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5419
Rust life stage X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5419
Rust life stage x ii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4892
rust Life Stage X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5419
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage x iii,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.4619
Rust life stage x iii?,OBSOLETE 3 rapid growth stage,http://purl.obolibrary.org/obo/PO_0007004,0.4825
Rust life stage X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5419
iii,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life stage X,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.5419
III,active,http://purl.obolibrary.org/obo/PATO_0002354,0.4640
Rust life state I,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6624
Rust life state II,rusty,http://purl.obolibrary.org/obo/PATO_0070059,0.6031
