Input Term,Best Match,URI,Similarity Score
blood | kidney | lungs | heart | liver,circulatory organ,http://purl.obolibrary.org/obo/UBERON_0015228,0.5483
Blood | Kidneys,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,0.7441
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.9225
Blood | Lung,lung blood vessel,http://purl.obolibrary.org/obo/UBERON_0003512,0.7232
Blood | Lung | Kidney | Spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,0.6948
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
lymph node,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,1.0000
blood of liver & pancreas,body of pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,0.6678
blood-rbc's,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.6609
blood- red cells,blood cell,http://purl.obolibrary.org/obo/CL_0000081,0.7815
Blood | Saliva | urine,saliva,http://purl.obolibrary.org/obo/UBERON_0001836,0.6561
Blood | Saliva | Urine,saliva,http://purl.obolibrary.org/obo/UBERON_0001836,0.6561
Blood samples,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.6278
blood sinuses,venous sinus,http://purl.obolibrary.org/obo/UBERON_0006615,0.6831
blood smear,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.6535
blood smear,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.6535
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
blood,blood,http://purl.obolibrary.org/obo/UBERON_0000178,1.0000
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
Blood | Spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,0.8591
blood | spleen | liver | kidney | heart | lung,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,0.6098
blood system,arterial system,http://purl.obolibrary.org/obo/UBERON_0004572,0.7123
Blood | Tissues,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.7234
Blood | Urine,urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.7790
blood vessel,blood vessel,http://purl.obolibrary.org/obo/UBERON_0001981,1.0000
blood vessel-lung,lung blood vessel,http://purl.obolibrary.org/obo/UBERON_0003512,0.9580
blood vessel of gut,abdomen blood vessel,http://purl.obolibrary.org/obo/UBERON_0003497,0.7980
blood vessels,blood vessel,http://purl.obolibrary.org/obo/UBERON_0001981,0.9084
blood vessels,blood vessel,http://purl.obolibrary.org/obo/UBERON_0001981,0.9084
carotid arteries,carotid artery segment,http://purl.obolibrary.org/obo/UBERON_0005396,0.8882
blood vessels- lungs,lung blood vessel,http://purl.obolibrary.org/obo/UBERON_0003512,0.8814
blood vessels of liver & lung,liver blood vessel,http://purl.obolibrary.org/obo/UBERON_0015796,0.8120
blood vessels of lung,lung blood vessel,http://purl.obolibrary.org/obo/UBERON_0003512,0.9196
blood vessel (ventral),blood vessel,http://purl.obolibrary.org/obo/UBERON_0001981,0.7940
blood wash,blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.6720
blow hole,blowhole,http://purl.obolibrary.org/obo/UBERON_0013477,0.8956
blown from blow hole,blowhole,http://purl.obolibrary.org/obo/UBERON_0013477,0.7813
blubber,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,1.0000
blubber- anal region,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,0.6951
blubber - genital area,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,0.7117
blubber,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,1.0000
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
blubber,blubber,http://purl.obolibrary.org/obo/UBERON_0009754,1.0000
scrotal skin,scrotum skin,http://purl.obolibrary.org/obo/UBERON_0015479,0.9529
body,body of stomach,http://purl.obolibrary.org/obo/UBERON_0001161,0.7105
body betw. pectoral,pectoral muscle,http://purl.obolibrary.org/obo/UBERON_0001495,0.7612
pelvic fin,pelvic fin,http://purl.obolibrary.org/obo/UBERON_0000152,1.0000
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
body cavity (abdominal fluid),abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.8170
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
air sacs,air sac,http://purl.obolibrary.org/obo/UBERON_0009060,0.9184
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
around intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.8389
body cavity attached to kidney,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.7595
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
connective tissue,connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,1.0000
body cavity cyst,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.6556
body cavity (cysts),abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.6866
body cavity cysts,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.6560
body cavity (dorsal),dorsal organ,http://purl.obolibrary.org/obo/UBERON_2002133,0.7946
body cavity (encapsulated),organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.7257
body cavity (encysted),anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.7917
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
encysted mesentery,mesentery,http://purl.obolibrary.org/obo/UBERON_0002095,0.8150
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
gizzard,gizzard,http://purl.obolibrary.org/obo/UBERON_0005052,1.0000
proventri,proventriculus,http://purl.obolibrary.org/obo/UBERON_0007357,0.6218
body cavity-gonad surface,anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.6463
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,1.0000
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
int mesenteries,mesenchyme,http://purl.obolibrary.org/obo/UBERON_0003104,0.6665
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
body cavity liver,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.7779
stom encyst,stomium,http://purl.obolibrary.org/obo/PO_0020101,0.6049
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
mesenteries,mesentery,http://purl.obolibrary.org/obo/UBERON_0002095,0.8191
body cavity mesentery,anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.6948
body cavity mesentery cysts,meso-epithelium,http://purl.obolibrary.org/obo/UBERON_0012275,0.5850
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
muscle fascia,fascia,http://purl.obolibrary.org/obo/UBERON_0008982,0.9007
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,1.0000
si,sill,http://purl.obolibrary.org/obo/ENVO_01000737,0.6484
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
muscles,muscle structure,http://purl.obolibrary.org/obo/UBERON_0005090,0.7885
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
musculature,musculature,http://purl.obolibrary.org/obo/UBERON_0001015,1.0000
body cavity near intestine,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.7876
body cavity near lung,thoracic cavity,http://purl.obolibrary.org/obo/UBERON_0002224,0.7372
body cavity near stomach,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.8605
body cavity or air sac,air sac,http://purl.obolibrary.org/obo/UBERON_0009060,0.7596
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
pelvic girdle,musculature of pelvic girdle,http://purl.obolibrary.org/obo/UBERON_0004470,0.8456
body cavity peritoneum,peritoneal cavity,http://purl.obolibrary.org/obo/UBERON_0001179,0.8884
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
stomach,stomach,http://purl.obolibrary.org/obo/UBERON_0000945,1.0000
body cavity stomach,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,0.8771
sm int,smegma,http://purl.obolibrary.org/obo/UBERON_0003670,0.5779
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
trachea,trachea,http://purl.obolibrary.org/obo/UBERON_0003126,1.0000
lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.9225
body cavity,organ cavity,http://purl.obolibrary.org/obo/UBERON_0002558,0.8467
urinary bladder,urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001255,1.0000
body cavity wall,body wall,http://purl.obolibrary.org/obo/UBERON_0000309,0.8024
body cavity wash,obsolete body cavity or lining,http://purl.obolibrary.org/obo/UBERON_0004458,0.5537
body cav,calcaneal body,http://purl.obolibrary.org/obo/UBERON_7500093,0.6612
mantle chamb,mantle,http://purl.obolibrary.org/obo/UBERON_0006575,0.7334
tissues,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.9346
body- dorsal side,dorsal body wall,http://purl.obolibrary.org/obo/UBERON_0017649,0.7621
body dorsal surface,dorsal body wall,http://purl.obolibrary.org/obo/UBERON_0017649,0.8263
body,body of stomach,http://purl.obolibrary.org/obo/UBERON_0001161,0.7105
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
body in gills,water body,http://purl.obolibrary.org/obo/ENVO_00000063,0.6707
head in artery,head blood vessel,http://purl.obolibrary.org/obo/UBERON_0003496,0.7725
body muscles,muscle of arm,http://purl.obolibrary.org/obo/UBERON_0001499,0.7579
body of fish,body of tongue,http://purl.obolibrary.org/obo/UBERON_0011876,0.6754
body organs,organ,http://purl.obolibrary.org/obo/UBERON_0000062,0.8221
body surface,anatomical surface,http://purl.obolibrary.org/obo/UBERON_0006984,0.7981
body surface,anatomical surface,http://purl.obolibrary.org/obo/UBERON_0006984,0.7981
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
body surface,anatomical surface,http://purl.obolibrary.org/obo/UBERON_0006984,0.7981
gills,gill,http://purl.obolibrary.org/obo/UBERON_0002535,0.7139
body surface,anatomical surface,http://purl.obolibrary.org/obo/UBERON_0006984,0.7981
oral cavity,oral cavity,http://purl.obolibrary.org/obo/UBERON_0000167,1.0000
operc,opercle,http://purl.obolibrary.org/obo/UBERON_2000250,0.6138
body tissues,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.8371
body wall,body wall,http://purl.obolibrary.org/obo/UBERON_0000309,1.0000
body wall cyst,cystic lymph node,http://purl.obolibrary.org/obo/UBERON_0015867,0.6076
body wall cysts,cystic lymph node,http://purl.obolibrary.org/obo/UBERON_0015867,0.5652
body wall (encysted),body wall,http://purl.obolibrary.org/obo/UBERON_0000309,0.8351
body wall,body wall,http://purl.obolibrary.org/obo/UBERON_0000309,1.0000
head,head,http://purl.obolibrary.org/obo/UBERON_0000033,1.0000
shoulder,shoulder,http://purl.obolibrary.org/obo/UBERON_0001467,1.0000
body wall,body wall,http://purl.obolibrary.org/obo/UBERON_0000309,1.0000
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
body wall muscles,obsolete muscle of body wall,http://purl.obolibrary.org/obo/UBERON_0003896,0.8075
legs,leg,http://purl.obolibrary.org/obo/UBERON_0000978,0.8881
body wall,body wall,http://purl.obolibrary.org/obo/UBERON_0000309,1.0000
tentacles,nasal tentacle,http://purl.obolibrary.org/obo/UBERON_0013206,0.6399
body wash,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.5477
body washings,detergent,http://purl.obolibrary.org/obo/CHEBI_27780,0.5527
boiled egg,egg yolk,http://purl.obolibrary.org/obo/UBERON_0007378,0.6936
bone,arm bone,http://purl.obolibrary.org/obo/UBERON_0003460,0.8466
bone,arm bone,http://purl.obolibrary.org/obo/UBERON_0003460,0.8466
conn. tissue of skeleton,skeletal tissue,http://purl.obolibrary.org/obo/UBERON_0004755,0.7851
bones at base of fins,dorsal fin skeleton,http://purl.obolibrary.org/obo/UBERON_4000168,0.7500
book lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.7325
bowel,feces,http://purl.obolibrary.org/obo/UBERON_0001988,0.6942
bowel fluid at autopsy,peritoneal fluid,http://purl.obolibrary.org/obo/UBERON_0001268,0.5118
bowel lumen,stomach lumen,http://purl.obolibrary.org/obo/UBERON_0013525,0.7781
brachial artery,brachial artery,http://purl.obolibrary.org/obo/UBERON_0001398,1.0000
brachiocephalic artery,brachiocephalic artery,http://purl.obolibrary.org/obo/UBERON_0001529,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
brain and other organ tissue,neural tissue,http://purl.obolibrary.org/obo/UBERON_0003714,0.7801
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
animal tissues,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,0.7887
brain capillary,capillary of brain,http://purl.obolibrary.org/obo/UBERON_8480001,0.9767
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
cartliage,cart,http://purl.obolibrary.org/obo/ENVO_01000606,0.6487
brain cavity,cranial cavity,http://purl.obolibrary.org/obo/UBERON_0013411,0.7968
brain cavity,cranial cavity,http://purl.obolibrary.org/obo/UBERON_0013411,0.7968
meminges,mesoderm,http://purl.obolibrary.org/obo/UBERON_0000926,0.6787
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
cerebellum,cerebellum,http://purl.obolibrary.org/obo/UBERON_0002037,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
cranial circulation,cerebral blood circulation,http://purl.obolibrary.org/obo/GO_0120275,0.7694
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
eye,eye,http://purl.obolibrary.org/obo/UBERON_0000970,1.0000
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
kidney,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,1.0000
musc,Murinae,http://purl.obolibrary.org/obo/NCBITaxon_39107,0.6109
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
lateral ventricle,left lateral ventricle,http://purl.obolibrary.org/obo/UBERON_0013161,0.9291
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
feces,feces,http://purl.obolibrary.org/obo/UBERON_0001988,1.0000
abdominal cavity,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.9225
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
lung,lung,http://purl.obolibrary.org/obo/UBERON_0002048,1.0000
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
abdominal cavity,abdominal cavity,http://purl.obolibrary.org/obo/UBERON_0003684,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
muscules,musculature,http://purl.obolibrary.org/obo/UBERON_0001015,0.8926
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
nasal sinuses,nasal mucus,http://purl.obolibrary.org/obo/UBERON_0002306,0.7568
lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.9225
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
spinal cord,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,1.0000
brain,brain,http://purl.obolibrary.org/obo/UBERON_0000955,1.0000
spleen,spleen,http://purl.obolibrary.org/obo/UBERON_0002106,1.0000
bursa,bursal plica,http://purl.obolibrary.org/obo/UBERON_0003904,0.7946
brain tissue,neural tissue,http://purl.obolibrary.org/obo/UBERON_0003714,0.8645
brain ventricle,brain ventricle,http://purl.obolibrary.org/obo/UBERON_0004086,1.0000
brain ventricles,brain ventricle,http://purl.obolibrary.org/obo/UBERON_0004086,0.9462
brain ventricles,brain ventricle,http://purl.obolibrary.org/obo/UBERON_0004086,0.9462
cranial cav,cranial cavity,http://purl.obolibrary.org/obo/UBERON_0013411,0.6978
Branches,branch,http://purl.obolibrary.org/obo/PO_0025073,0.9067
branchiae,branch,http://purl.obolibrary.org/obo/PO_0025073,0.7615
branchial arteries,recurrent branch afferent branchial artery,http://purl.obolibrary.org/obo/UBERON_2005014,0.8369
branchial cavity,anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.7418
branchial chamber,branch,http://purl.obolibrary.org/obo/PO_0025073,0.6569
branchial gland,Branchiostoma,http://purl.obolibrary.org/obo/NCBITaxon_7737,0.6737
branchial vessels,vessel,http://purl.obolibrary.org/obo/UBERON_0000055,0.7088
branchiostegal memb,branchial mesenchyme,http://purl.obolibrary.org/obo/UBERON_2002172,0.7750
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
branchiostegals,Branchiostoma,http://purl.obolibrary.org/obo/NCBITaxon_7737,0.8271
breast,breast,http://purl.obolibrary.org/obo/UBERON_0000310,1.0000
breast lesion,fibroblast of breast,http://purl.obolibrary.org/obo/CL_4006000,0.6759
breast muscle,chest muscle,http://purl.obolibrary.org/obo/UBERON_0002426,0.7941
breast muscle (encysted),brachialis muscle,http://purl.obolibrary.org/obo/UBERON_0001506,0.6780
breast muscle,chest muscle,http://purl.obolibrary.org/obo/UBERON_0002426,0.7941
leg,leg,http://purl.obolibrary.org/obo/UBERON_0000978,1.0000
breast muscles,breast,http://purl.obolibrary.org/obo/UBERON_0000310,0.7680
